customer_id,total_revenue,total_transactions,total_quantity,avg_transaction_value,customer_segment,frequency_group
mslgeljy,24.84,1,6,24.84,High Value,One-time (1)
dkczhlm2,24.8,1,8,24.8,High Value,One-time (1)
ati2wjs7,24.8,1,5,24.8,High Value,One-time (1)
0r6hrc0b,24.79,1,5,24.79,High Value,One-time (1)
1t2tala7,24.78,2,5,12.39,High Value,Occasional (2-3)
nb945p0s,24.75,1,5,24.75,High Value,One-time (1)
swxkqtq3,24.75,1,5,24.75,High Value,One-time (1)
rij5y2rn,24.74,1,2,24.74,High Value,One-time (1)
nns6alfj,24.74,1,2,24.74,High Value,One-time (1)
a7beecot,24.72,1,6,24.72,High Value,One-time (1)
k13j9fcy,24.7,1,5,24.7,High Value,One-time (1)
guhdxthd,24.68,1,4,24.68,High Value,One-time (1)
yri2kllq,24.68,1,4,24.68,High Value,One-time (1)
i4s550zq,24.68,1,4,24.68,High Value,One-time (1)
2sds8b25,24.659999999999997,2,6,12.329999999999998,High Value,Occasional (2-3)
w3hp6a1i,24.63,1,7,24.63,High Value,One-time (1)
v2o4p5r2,24.6,1,6,24.6,High Value,One-time (1)
a61847ph,24.6,1,2,24.6,High Value,One-time (1)
mtbjmfn5,24.6,1,2,24.6,High Value,One-time (1)
ygr86xqf,24.6,1,2,24.6,High Value,One-time (1)
j2ekc3oy,24.6,1,2,24.6,High Value,One-time (1)
si4aik1o,24.6,1,2,24.6,High Value,One-time (1)
740zs3kp,24.6,1,2,24.6,High Value,One-time (1)
he7ur23g,24.58,2,6,12.29,High Value,Occasional (2-3)
nrl2hpqb,24.55,1,5,24.55,High Value,One-time (1)
77y9hm5v,24.55,1,5,24.55,High Value,One-time (1)
x4g9dlgf,24.53,1,6,24.53,High Value,One-time (1)
wutswvjr,24.45,1,5,24.45,High Value,One-time (1)
mb5fiw9z,24.45,1,5,24.45,High Value,One-time (1)
i0098twr,24.44,1,4,24.44,High Value,One-time (1)
xkg1qe1e,24.44,1,4,24.44,High Value,One-time (1)
bbxux1ox,24.35,3,5,8.116666666666667,High Value,Occasional (2-3)
wednya3s,24.32,5,6,4.864,High Value,Frequent (4-7)
9v9rvode,24.3,1,6,24.3,High Value,One-time (1)
1fgpml7z,24.25,1,5,24.25,High Value,One-time (1)
ggo9dvws,24.21,2,9,12.105,High Value,Occasional (2-3)
os97b23i,24.2,1,4,24.2,High Value,One-time (1)
syjrtotf,24.2,1,4,24.2,High Value,One-time (1)
599n1ree,24.2,1,4,24.2,High Value,One-time (1)
kx70pjwk,24.12,1,6,24.12,High Value,One-time (1)
gw0kccvl,24.12,1,6,24.12,High Value,One-time (1)
529eykg9,24.1,1,2,24.1,High Value,One-time (1)
a08w0fjm,24.1,1,5,24.1,High Value,One-time (1)
dfnkx6l2,24.1,1,5,24.1,High Value,One-time (1)
iokpg3dp,24.08,2,7,12.04,High Value,Occasional (2-3)
ttfvt65l,24.08,1,6,24.08,High Value,One-time (1)
nzer6rse,24.05,1,5,24.05,High Value,One-time (1)
7rk62xpf,24.01,1,7,24.01,High Value,One-time (1)
5rwyqsp7,24.0,1,2,24.0,High Value,One-time (1)
f758suih,24.0,1,5,24.0,High Value,One-time (1)
gwifse45,23.98,1,5,23.98,High Value,One-time (1)
4iqeze74,23.94,1,6,23.94,High Value,One-time (1)
vlvx00ie,23.94,1,6,23.94,High Value,One-time (1)
j4k06dcx,23.92,1,4,23.92,High Value,One-time (1)
1s74zzlb,23.92,1,4,23.92,High Value,One-time (1)
k2p3ajfa,23.92,2,3,11.96,High Value,Occasional (2-3)
9f9kfgxo,23.92,1,4,23.92,High Value,One-time (1)
9c0xipuv,23.92,1,4,23.92,High Value,One-time (1)
ysdbgzjl,23.88,1,6,23.88,High Value,One-time (1)
5ug7n6nn,23.88,1,6,23.88,High Value,One-time (1)
nrjof4n2,23.88,1,3,23.88,High Value,One-time (1)
65321qfw,23.82,1,6,23.82,High Value,One-time (1)
9dxoq2vp,23.810000000000002,3,7,7.936666666666667,High Value,Occasional (2-3)
6ybp10df,23.76,1,4,23.76,High Value,One-time (1)
5ok6ywm6,23.76,1,4,23.76,High Value,One-time (1)
rnmtji89,23.76,1,4,23.76,High Value,One-time (1)
pzlt3ije,23.76,1,4,23.76,High Value,One-time (1)
ypfw4wmp,23.76,1,4,23.76,High Value,One-time (1)
a26ja50u,23.76,1,4,23.76,High Value,One-time (1)
4sw9zg65,23.75,1,5,23.75,High Value,One-time (1)
nqav06ev,23.75,1,5,23.75,High Value,One-time (1)
dalmjegq,23.75,1,5,23.75,High Value,One-time (1)
8teb5bcq,23.72,1,4,23.72,High Value,One-time (1)
awb09y8s,23.68,1,4,23.68,High Value,One-time (1)
4xekz83y,23.64,2,6,11.82,High Value,Occasional (2-3)
0odwmqx5,23.64,2,7,11.82,High Value,Occasional (2-3)
s7nvv28u,23.63,3,6,7.876666666666666,High Value,Occasional (2-3)
e9qdi3g1,23.6,2,9,11.8,High Value,Occasional (2-3)
4k5miqkw,23.6,1,6,23.6,High Value,One-time (1)
15r3f052,23.55,1,5,23.55,High Value,One-time (1)
ivjkk1hw,23.55,1,5,23.55,High Value,One-time (1)
6k9te7sj,23.52,1,6,23.52,High Value,One-time (1)
ne0zbzdo,23.52,1,2,23.52,High Value,One-time (1)
xi073isv,23.52,1,2,23.52,High Value,One-time (1)
yro3hdqd,23.52,1,2,23.52,High Value,One-time (1)
biefu8zj,23.52,1,2,23.52,High Value,One-time (1)
l9bi5o0x,23.52,1,4,23.52,High Value,One-time (1)
5mk75l5n,23.5,1,5,23.5,High Value,One-time (1)
fk03goyn,23.48,1,4,23.48,High Value,One-time (1)
1on8qfop,23.48,1,4,23.48,High Value,One-time (1)
047c9v5v,23.46,1,6,23.46,High Value,One-time (1)
yesu4fcl,23.46,2,6,11.73,High Value,Occasional (2-3)
oy3zlnf3,23.46,1,6,23.46,High Value,One-time (1)
7zvph31y,23.4,1,5,23.4,High Value,One-time (1)
xgmpw5d3,23.36,2,7,11.68,High Value,Occasional (2-3)
qr4fszr4,23.35,1,5,23.35,High Value,One-time (1)
ktsg7fxz,23.34,2,4,11.67,High Value,Occasional (2-3)
9cwydjl1,23.33,1,4,23.33,High Value,One-time (1)
vemd3n9p,23.31,1,7,23.31,High Value,One-time (1)
a2teycz1,23.28,1,2,23.28,High Value,One-time (1)
bjeh7t39,23.28,1,2,23.28,High Value,One-time (1)
0n114py4,23.28,3,5,7.760000000000001,High Value,Occasional (2-3)
toqpcekb,23.28,1,2,23.28,High Value,One-time (1)
mlg5v0wa,23.28,1,2,23.28,High Value,One-time (1)
i4zvlg23,23.28,1,2,23.28,High Value,One-time (1)
tlmhq7wd,23.28,1,2,23.28,High Value,One-time (1)
sgv4flvd,23.27,1,5,23.27,High Value,One-time (1)
0uy9f8p4,23.26,4,5,5.815,High Value,Frequent (4-7)
xao914am,23.1,1,7,23.1,High Value,One-time (1)
k2vmwwyz,23.08,4,6,5.77,High Value,Frequent (4-7)
7mthkiwj,23.04,1,4,23.04,High Value,One-time (1)
1qig4h61,23.04,1,6,23.04,High Value,One-time (1)
vfdbz3za,23.04,1,6,23.04,High Value,One-time (1)
b9m82d99,23.04,1,4,23.04,High Value,One-time (1)
xu43iedd,23.009999999999998,2,6,11.504999999999999,High Value,Occasional (2-3)
4vos701o,23.0,1,5,23.0,High Value,One-time (1)
6y2j1791,23.0,1,4,23.0,High Value,One-time (1)
2mrop2by,23.0,2,4,11.5,High Value,Occasional (2-3)
owgzrixa,22.939999999999998,2,5,11.469999999999999,High Value,Occasional (2-3)
z2nf94af,22.92,1,6,22.92,High Value,One-time (1)
gpzpm888,22.92,1,6,22.92,High Value,One-time (1)
vrnegn2b,22.92,2,6,11.46,High Value,Occasional (2-3)
wzl0ngua,22.82,1,2,22.82,High Value,One-time (1)
h55hewlg,22.81,4,6,5.7025,High Value,Frequent (4-7)
zvmz4to8,22.8,1,6,22.8,High Value,One-time (1)
7fqbyknf,22.8,1,5,22.8,High Value,One-time (1)
i06pii99,22.8,1,2,22.8,High Value,One-time (1)
apv5c9ox,22.8,1,2,22.8,High Value,One-time (1)
bym0x4eo,22.8,1,2,22.8,High Value,One-time (1)
ve9vontb,22.8,1,2,22.8,High Value,One-time (1)
l7lgcerk,22.8,1,6,22.8,High Value,One-time (1)
8a2vzpy9,22.8,2,4,11.4,High Value,Occasional (2-3)
70atijpn,22.79,1,4,22.79,High Value,One-time (1)
f8s0x7m2,22.740000000000002,2,6,11.370000000000001,High Value,Occasional (2-3)
nheavdk9,22.68,1,5,22.68,High Value,One-time (1)
o4egxc7x,22.65,1,5,22.65,High Value,One-time (1)
96r4co1f,22.63,1,2,22.63,High Value,One-time (1)
st76q98h,22.63,1,2,22.63,High Value,One-time (1)
l8iuwak8,22.62,1,6,22.62,High Value,One-time (1)
8h01ceab,22.62,1,6,22.62,High Value,One-time (1)
lgqyjdzz,22.62,1,6,22.62,High Value,One-time (1)
z05vq0k7,22.62,1,6,22.62,High Value,One-time (1)
2r9pegln,22.6,2,7,11.3,High Value,Occasional (2-3)
5jizc7ez,22.56,1,4,22.56,High Value,One-time (1)
i3akv6lz,22.56,1,4,22.56,High Value,One-time (1)
72forcbf,22.56,1,2,22.56,High Value,One-time (1)
5wai79yt,22.56,1,2,22.56,High Value,One-time (1)
qzvy9qq8,22.56,1,2,22.56,High Value,One-time (1)
pq4yhxj1,22.56,1,4,22.56,High Value,One-time (1)
aukhv19g,22.56,1,6,22.56,High Value,One-time (1)
4g9xsoel,22.56,1,2,22.56,High Value,One-time (1)
wei6fu27,22.56,1,2,22.56,High Value,One-time (1)
dwsolt6w,22.55,1,5,22.55,High Value,One-time (1)
2rdns649,22.55,1,5,22.55,High Value,One-time (1)
wd2uni24,22.55,1,5,22.55,High Value,One-time (1)
wq1gaz5u,22.54,2,4,11.27,High Value,Occasional (2-3)
2r2ojtvt,22.52,1,4,22.52,High Value,One-time (1)
tzs4pb14,22.5,1,5,22.5,High Value,One-time (1)
estrrrwq,22.5,1,3,22.5,High Value,One-time (1)
nt77i4td,22.5,1,3,22.5,High Value,One-time (1)
q4d35pdu,22.48,1,4,22.48,High Value,One-time (1)
fpelawti,22.48,1,4,22.48,High Value,One-time (1)
x6ka7fy7,22.48,1,4,22.48,High Value,One-time (1)
9qqylwgx,22.48,1,4,22.48,High Value,One-time (1)
qw32qlil,22.48,1,4,22.48,High Value,One-time (1)
xvqog26t,22.44,1,3,22.44,High Value,One-time (1)
623o3whq,22.44,1,3,22.44,High Value,One-time (1)
cjxcse2k,22.44,1,3,22.44,High Value,One-time (1)
h6vrth0v,22.44,1,3,22.44,High Value,One-time (1)
osaowjgf,22.44,1,3,22.44,High Value,One-time (1)
up5pa57d,22.38,1,6,22.38,High Value,One-time (1)
r8xfp9c7,22.38,1,6,22.38,High Value,One-time (1)
d96ni6br,22.35,1,5,22.35,High Value,One-time (1)
bs7587h9,22.33,2,4,11.165,High Value,Occasional (2-3)
oncgfxeu,22.32,1,4,22.32,High Value,One-time (1)
bjhy3m2i,22.31,3,4,7.4366666666666665,High Value,Occasional (2-3)
b7s9tj1g,22.26,3,6,7.420000000000001,High Value,Occasional (2-3)
ipgik9ua,22.2,1,4,22.2,High Value,One-time (1)
3dzxlrgn,22.18,3,10,7.3933333333333335,High Value,Occasional (2-3)
ihk2438i,22.18,1,5,22.18,High Value,One-time (1)
wl3zyt91,22.16,2,4,11.08,High Value,Occasional (2-3)
q0wwf7z0,22.14,1,6,22.14,High Value,One-time (1)
5ch9uze3,22.14,1,2,22.14,High Value,One-time (1)
xi0rjqry,22.14,1,6,22.14,High Value,One-time (1)
s0tcxdzz,22.14,1,2,22.14,High Value,One-time (1)
mbasdmtp,22.12,1,4,22.12,High Value,One-time (1)
ycmcdf6c,22.09,1,5,22.09,High Value,One-time (1)
jd576o06,22.08,1,2,22.08,High Value,One-time (1)
9983z0wj,22.08,1,6,22.08,High Value,One-time (1)
cr64vyx1,22.08,1,6,22.08,High Value,One-time (1)
i4h1dc0k,22.08,1,2,22.08,High Value,One-time (1)
r1pquukp,22.08,1,2,22.08,High Value,One-time (1)
v8k4s4rb,22.08,1,2,22.08,High Value,One-time (1)
tz9k52z3,22.05,1,5,22.05,High Value,One-time (1)
okontpo4,22.05,1,5,22.05,High Value,One-time (1)
ccmrncig,22.05,1,3,22.05,High Value,One-time (1)
qu7dknnc,22.04,1,4,22.04,High Value,One-time (1)
g4gks6r6,22.04,2,5,11.02,High Value,Occasional (2-3)
g4xfgph7,22.02,1,6,22.02,High Value,One-time (1)
mjk1z2e3,22.0,1,5,22.0,High Value,One-time (1)
c4pl7mhb,21.9,1,5,21.9,High Value,One-time (1)
n67d8dm8,21.88,1,4,21.88,High Value,One-time (1)
vhdk8lw2,21.88,1,4,21.88,High Value,One-time (1)
ea25bhc7,21.88,1,4,21.88,High Value,One-time (1)
jwapodo0,21.88,1,2,21.88,High Value,One-time (1)
1v1pmncj,21.85,1,5,21.85,High Value,One-time (1)
fc21g6ng,21.85,1,5,21.85,High Value,One-time (1)
63okq48n,21.85,1,5,21.85,High Value,One-time (1)
yjxrpj1e,21.810000000000002,2,6,10.905000000000001,High Value,Occasional (2-3)
awqy6j1c,21.8,1,4,21.8,High Value,One-time (1)
e1myjkbp,21.8,1,4,21.8,High Value,One-time (1)
csg4ofdt,21.779999999999998,2,4,10.889999999999999,High Value,Occasional (2-3)
eq3rjaig,21.76,1,8,21.76,High Value,One-time (1)
oh9sdbdw,21.73,1,5,21.73,High Value,One-time (1)
01ejt1wt,21.72,2,6,10.86,High Value,Occasional (2-3)
66ynqnxw,21.68,1,2,21.68,High Value,One-time (1)
cx9sux44,21.66,1,6,21.66,High Value,One-time (1)
2fs567gg,21.66,1,6,21.66,High Value,One-time (1)
l676lztc,21.66,1,6,21.66,High Value,One-time (1)
2y0e7049,21.66,1,6,21.66,High Value,One-time (1)
s9ryllwb,21.659999999999997,2,6,10.829999999999998,High Value,Occasional (2-3)
wgt2lb25,21.630000000000003,2,5,10.815000000000001,High Value,Occasional (2-3)
cbkwg3y9,21.6,1,6,21.6,High Value,One-time (1)
qbjpvbks,21.6,1,5,21.6,High Value,One-time (1)
mer6a953,21.6,1,5,21.6,High Value,One-time (1)
0onpfth7,21.6,1,5,21.6,High Value,One-time (1)
6s1ftk5w,21.6,1,5,21.6,High Value,One-time (1)
cxd0dowx,21.6,1,5,21.6,High Value,One-time (1)
7udol2ca,21.6,1,5,21.6,High Value,One-time (1)
a52cu08r,21.57,1,3,21.57,High Value,One-time (1)
gtud4gfi,21.56,1,4,21.56,High Value,One-time (1)
3aee475e,21.49,1,3,21.49,High Value,One-time (1)
5qwqzl6b,21.42,1,9,21.42,High Value,One-time (1)
51ob537q,21.42,2,4,10.71,High Value,Occasional (2-3)
nuakrpq8,21.42,1,6,21.42,High Value,One-time (1)
72l8wn10,21.42,1,2,21.42,High Value,One-time (1)
aw5uoj63,21.4,1,5,21.4,High Value,One-time (1)
fwlr6qyh,21.4,1,4,21.4,High Value,One-time (1)
mwc52inm,21.4,1,4,21.4,High Value,One-time (1)
0o6geax9,21.4,1,4,21.4,High Value,One-time (1)
5naqz4rr,21.35,1,5,21.35,High Value,One-time (1)
xkzm0k96,21.35,1,5,21.35,High Value,One-time (1)
v6n99a2y,21.35,1,5,21.35,High Value,One-time (1)
n0fx9yjl,21.35,1,5,21.35,High Value,One-time (1)
t75ghbj4,21.32,1,4,21.32,High Value,One-time (1)
wucx67xk,21.32,2,4,10.66,High Value,Occasional (2-3)
16tldsuo,21.32,1,4,21.32,High Value,One-time (1)
61z23a2t,21.32,1,4,21.32,High Value,One-time (1)
vcw0ikpy,21.32,1,4,21.32,High Value,One-time (1)
lrlokkpv,21.32,1,4,21.32,High Value,One-time (1)
npwubwld,21.32,1,4,21.32,High Value,One-time (1)
n8fl90v3,21.32,1,4,21.32,High Value,One-time (1)
78mfs0iu,21.259999999999998,3,3,7.086666666666666,High Value,Occasional (2-3)
yyq55rak,21.2,1,5,21.2,High Value,One-time (1)
m4cm2n2v,21.2,1,5,21.2,High Value,One-time (1)
idp3fwj8,21.18,1,6,21.18,High Value,One-time (1)
fszxbj58,21.17,1,4,21.17,High Value,One-time (1)
67od2iql,21.17,1,4,21.17,High Value,One-time (1)
td3abeg1,21.16,2,5,10.58,High Value,Occasional (2-3)
bk0h5ypj,21.15,1,5,21.15,High Value,One-time (1)
5qk7wugh,21.15,1,5,21.15,High Value,One-time (1)
9wbiuieh,21.15,1,5,21.15,High Value,One-time (1)
vmk4bi39,21.15,1,5,21.15,High Value,One-time (1)
z8ct8e7k,21.15,1,5,21.15,High Value,One-time (1)
5v80xhy8,21.15,1,5,21.15,High Value,One-time (1)
9q1ni10k,21.15,1,5,21.15,High Value,One-time (1)
xnzkhqh9,21.06,1,3,21.06,High Value,One-time (1)
ljh3rknr,21.06,1,3,21.06,High Value,One-time (1)
v0vnwxai,21.06,1,3,21.06,High Value,One-time (1)
q2jmqisk,21.06,1,3,21.06,High Value,One-time (1)
rr8vd9fr,21.06,1,3,21.06,High Value,One-time (1)
1hck19ad,21.06,1,3,21.06,High Value,One-time (1)
myx93jh2,21.06,1,3,21.06,High Value,One-time (1)
ql3y9mt8,21.06,1,3,21.06,High Value,One-time (1)
y08p0fod,21.05,3,6,7.016666666666667,High Value,Occasional (2-3)
qvdk6drn,20.939999999999998,3,5,6.9799999999999995,High Value,Occasional (2-3)
kdizgr8i,20.92,1,4,20.92,High Value,One-time (1)
tu0xaqpu,20.92,1,4,20.92,High Value,One-time (1)
zr4e5izb,20.9,1,4,20.9,High Value,One-time (1)
otuo4uw5,20.9,2,4,10.45,High Value,Occasional (2-3)
wr0ley41,20.88,1,4,20.88,High Value,One-time (1)
4m4uq39o,20.88,1,4,20.88,High Value,One-time (1)
74y0eovg,20.84,1,3,20.84,High Value,One-time (1)
9yo4af5n,20.84,1,3,20.84,High Value,One-time (1)
5aucao5d,20.82,1,3,20.82,High Value,One-time (1)
s7553erd,20.82,1,3,20.82,High Value,One-time (1)
v3d7fxc2,20.8,1,4,20.8,High Value,One-time (1)
6vmvd4qc,20.79,1,3,20.79,High Value,One-time (1)
megqo99k,20.79,1,3,20.79,High Value,One-time (1)
96ew8257,20.79,2,6,10.395,High Value,Occasional (2-3)
mqdgpyc1,20.79,1,3,20.79,High Value,One-time (1)
e57bqjty,20.76,1,6,20.76,High Value,One-time (1)
erswnpao,20.76,1,6,20.76,High Value,One-time (1)
bgfcncm9,20.75,1,5,20.75,High Value,One-time (1)
r30smxe1,20.72,1,4,20.72,High Value,One-time (1)
1zlkgjuo,20.72,1,4,20.72,High Value,One-time (1)
210wczc6,20.7,1,5,20.7,High Value,One-time (1)
3v4sn2nr,20.7,1,3,20.7,High Value,One-time (1)
dswpbhws,20.68,1,4,20.68,High Value,One-time (1)
dgvhtj5f,20.68,1,4,20.68,High Value,One-time (1)
9jo7fyez,20.68,1,4,20.68,High Value,One-time (1)
usupwq7x,20.68,1,4,20.68,High Value,One-time (1)
iawg8ya7,20.68,1,4,20.68,High Value,One-time (1)
39umwvk3,20.68,1,4,20.68,High Value,One-time (1)
ilktzz1x,20.68,1,4,20.68,High Value,One-time (1)
jm3orl26,20.68,1,4,20.68,High Value,One-time (1)
yh435fr4,20.68,1,4,20.68,High Value,One-time (1)
3qsqcq30,20.66,2,6,10.33,High Value,Occasional (2-3)
vlub6fcn,20.64,1,6,20.64,High Value,One-time (1)
13qol63z,20.64,1,6,20.64,High Value,One-time (1)
y440fixz,20.64,1,6,20.64,High Value,One-time (1)
kqll7uc8,20.64,1,6,20.64,High Value,One-time (1)
xt1prtjx,20.64,1,6,20.64,High Value,One-time (1)
omd3tlvj,20.64,1,6,20.64,High Value,One-time (1)
u87cm453,20.64,1,3,20.64,High Value,One-time (1)
d5xmdzqm,20.64,1,3,20.64,High Value,One-time (1)
lssl6o9i,20.64,1,3,20.64,High Value,One-time (1)
q8zgvwwu,20.619999999999997,2,5,10.309999999999999,High Value,Occasional (2-3)
0k4qpsdr,20.6,1,5,20.6,High Value,One-time (1)
4u7im82g,20.59,1,4,20.59,High Value,One-time (1)
8gjux3h6,20.56,1,4,20.56,High Value,One-time (1)
g2q144o5,20.55,1,5,20.55,High Value,One-time (1)
izgy0w4o,20.54,1,2,20.54,High Value,One-time (1)
fq7rdi9v,20.52,1,4,20.52,High Value,One-time (1)
t4fvkllj,20.43,1,3,20.43,High Value,One-time (1)
uk9e1v2i,20.43,1,3,20.43,High Value,One-time (1)
sf20mv8m,20.4,1,3,20.4,High Value,One-time (1)
me1t315m,20.4,1,2,20.4,High Value,One-time (1)
7y2ne8bq,20.4,1,3,20.4,High Value,One-time (1)
8sxphsb8,20.4,1,2,20.4,High Value,One-time (1)
ncb403kf,20.4,1,2,20.4,High Value,One-time (1)
ixzhhqmv,20.4,1,4,20.4,High Value,One-time (1)
06rh9r43,20.4,1,2,20.4,High Value,One-time (1)
jouyvlzj,20.4,1,2,20.4,High Value,One-time (1)
bxcfmh88,20.4,1,2,20.4,High Value,One-time (1)
9j7jq6vp,20.4,1,4,20.4,High Value,One-time (1)
hhze0ymt,20.4,1,4,20.4,High Value,One-time (1)
ybsp4yp1,20.4,1,2,20.4,High Value,One-time (1)
7odkef82,20.38,4,4,5.095,High Value,Frequent (4-7)
1nlc8jpr,20.37,2,5,10.185,High Value,Occasional (2-3)
gpccftwl,20.32,1,5,20.32,High Value,One-time (1)
6k9t2syg,20.29,1,5,20.29,High Value,One-time (1)
ae2091wl,20.28,1,6,20.28,High Value,One-time (1)
o0k6j6gy,20.25,1,5,20.25,High Value,One-time (1)
o7r1pj2o,20.25,1,5,20.25,High Value,One-time (1)
ig29dd9d,20.24,1,4,20.24,High Value,One-time (1)
mc4oenr2,20.24,1,4,20.24,High Value,One-time (1)
0y1sf9uz,20.24,1,4,20.24,High Value,One-time (1)
f4nl1g35,20.23,1,4,20.23,High Value,One-time (1)
jfb527qh,20.16,1,3,20.16,High Value,One-time (1)
myhqqhsk,20.16,1,3,20.16,High Value,One-time (1)
1x4bj3in,20.16,1,3,20.16,High Value,One-time (1)
31fi0n6d,20.16,1,4,20.16,High Value,One-time (1)
2td9mnv9,20.16,1,4,20.16,High Value,One-time (1)
dscppzpc,20.16,1,3,20.16,High Value,One-time (1)
9pciflwd,20.080000000000002,2,4,10.040000000000001,High Value,Occasional (2-3)
rw6tm2o0,20.080000000000002,2,3,10.040000000000001,High Value,Occasional (2-3)
vskp30tx,20.08,3,6,6.6933333333333325,High Value,Occasional (2-3)
4c36cdlk,20.04,1,6,20.04,High Value,One-time (1)
bl7ue6f2,19.98,1,4,19.98,High Value,One-time (1)
ob7nugpj,19.93,2,2,9.965,High Value,Occasional (2-3)
20opwlxg,19.92,1,6,19.92,High Value,One-time (1)
kk7x34ud,19.92,2,6,9.96,High Value,Occasional (2-3)
gfx9e9lk,19.9,1,5,19.9,High Value,One-time (1)
4z21677j,19.88,1,4,19.88,High Value,One-time (1)
v4kfq5dz,19.86,3,8,6.62,High Value,Occasional (2-3)
21vty7vu,19.83,1,3,19.83,High Value,One-time (1)
j6x0t5ku,19.8,1,3,19.8,High Value,One-time (1)
yoje8jun,19.8,1,3,19.8,High Value,One-time (1)
1bm3mmto,19.8,1,3,19.8,High Value,One-time (1)
z4a5lm32,19.8,1,4,19.8,High Value,One-time (1)
lj7rq6rq,19.8,1,3,19.8,High Value,One-time (1)
rokklqdm,19.8,1,3,19.8,High Value,One-time (1)
fecy2yys,19.8,1,4,19.8,High Value,One-time (1)
iiqg94ir,19.8,1,3,19.8,High Value,One-time (1)
768ml4x4,19.8,1,4,19.8,High Value,One-time (1)
lfa7pslk,19.8,1,4,19.8,High Value,One-time (1)
2wz8fq5o,19.78,1,2,19.78,High Value,One-time (1)
966tiope,19.76,1,4,19.76,High Value,One-time (1)
o3qc1813,19.76,1,5,19.76,High Value,One-time (1)
t2458h1j,19.69,1,2,19.69,High Value,One-time (1)
zfhhstkc,19.68,1,4,19.68,High Value,One-time (1)
1lnowkhe,19.68,1,4,19.68,High Value,One-time (1)
rkfi8c5r,19.68,1,4,19.68,High Value,One-time (1)
fjxz4yad,19.68,1,6,19.68,High Value,One-time (1)
r8rwh56p,19.68,1,6,19.68,High Value,One-time (1)
69997hif,19.68,1,2,19.68,High Value,One-time (1)
el8gvhix,19.68,1,4,19.68,High Value,One-time (1)
e6jl5es2,19.68,1,4,19.68,High Value,One-time (1)
8w4fdgmz,19.68,1,2,19.68,High Value,One-time (1)
xt1027fl,19.68,1,2,19.68,High Value,One-time (1)
jrs4gp81,19.68,1,6,19.68,High Value,One-time (1)
hz35p35y,19.65,1,5,19.65,High Value,One-time (1)
l02wicj3,19.65,1,5,19.65,High Value,One-time (1)
tt5os57k,19.64,1,4,19.64,High Value,One-time (1)
zqk93txe,19.64,1,4,19.64,High Value,One-time (1)
1jrj5xfe,19.6,1,4,19.6,High Value,One-time (1)
eqmbeue9,19.6,1,5,19.6,High Value,One-time (1)
juis2gy9,19.59,2,4,9.795,High Value,Occasional (2-3)
0t466jrp,19.59,1,3,19.59,High Value,One-time (1)
a57920f1,19.59,1,3,19.59,High Value,One-time (1)
whteepf0,19.56,1,4,19.56,High Value,One-time (1)
jkc6re6r,19.56,1,4,19.56,High Value,One-time (1)
ncjceyri,19.56,1,4,19.56,High Value,One-time (1)
3sh969py,19.56,1,4,19.56,High Value,One-time (1)
z20bh2fc,19.56,1,4,19.56,High Value,One-time (1)
gsljugi8,19.56,1,4,19.56,High Value,One-time (1)
o1dlumyf,19.55,1,5,19.55,High Value,One-time (1)
ea0hj59c,19.55,1,5,19.55,High Value,One-time (1)
rwteeox3,19.55,1,5,19.55,High Value,One-time (1)
k3fnwad2,19.5,1,3,19.5,High Value,One-time (1)
x24kcqyz,19.5,1,3,19.5,High Value,One-time (1)
a3kamox9,19.5,1,3,19.5,High Value,One-time (1)
mvk8ktvr,19.5,1,3,19.5,High Value,One-time (1)
wmvrocnk,19.49,1,6,19.49,High Value,One-time (1)
lrki72oa,19.46,2,5,9.73,High Value,Occasional (2-3)
5lj6hi93,19.44,1,5,19.44,High Value,One-time (1)
tvzgp6d3,19.44,1,3,19.44,High Value,One-time (1)
r0fwnh2l,19.44,1,3,19.44,High Value,One-time (1)
hbr952pw,19.44,1,4,19.44,High Value,One-time (1)
seid5s66,19.44,1,6,19.44,High Value,One-time (1)
nd7u4xxg,19.44,1,4,19.44,High Value,One-time (1)
96eg2tek,19.44,1,3,19.44,High Value,One-time (1)
bkikrhvf,19.4,1,5,19.4,High Value,One-time (1)
6r229bf0,19.4,1,5,19.4,High Value,One-time (1)
r3ly7hjn,19.4,1,5,19.4,High Value,One-time (1)
88jo8b81,19.4,1,4,19.4,High Value,One-time (1)
9agn8w2c,19.4,1,5,19.4,High Value,One-time (1)
d330awiq,19.4,1,5,19.4,High Value,One-time (1)
bhaiiwi0,19.35,4,5,4.8375,High Value,Frequent (4-7)
pl6uza28,19.35,3,6,6.45,High Value,Occasional (2-3)
t860x5zu,19.33,2,4,9.665,High Value,Occasional (2-3)
b9xv8wob,19.32,2,8,9.66,High Value,Occasional (2-3)
16bstv8g,19.32,1,4,19.32,High Value,One-time (1)
g0u04huv,19.28,1,4,19.28,High Value,One-time (1)
8ua3a6s5,19.28,1,4,19.28,High Value,One-time (1)
oj1vt4v7,19.28,1,4,19.28,High Value,One-time (1)
vltj4vnu,19.28,1,2,19.28,High Value,One-time (1)
joxdjbcd,19.26,1,6,19.26,High Value,One-time (1)
x2zrsbzv,19.25,1,5,19.25,High Value,One-time (1)
89nn1nct,19.24,1,4,19.24,High Value,One-time (1)
5axi7c6k,19.22,1,6,19.22,High Value,One-time (1)
8bqwgzhc,19.2,1,4,19.2,High Value,One-time (1)
